datetime,s301081281107010,s301081281107020,s301081281107040,s301081281107050,s301081281107055,s301081281107060,s301081281107070,s301081281107090,s301081281107100,s301081281107110,s301081281107135,s301081281107145,s301081281107150,s301081281107160,s301081281107170,s301081281107180,s301081281107195,s301081281107200,s301081281107210,s301081281107220,s301081281107230,s301081281107240,s301081281107250,s301081281107260,s301081281107280,s301081281107290,s301081281107300,s301081281107320,s301081281107330,s301081281107350,s301081281107360,s301081281107370,s301081281107400
2016/09/05 12:00,,143.25,60.67,33.33,22.77,10.95,4.65,-0.19,,,61.82,,205.93,71.75,31.21,,398.06,,247.49,100.71,,33.29,,,27.79,22.84,14.31,34.26,10.03,13.05,7.75,1.86,-0.02
2016/09/05 13:00,,143.21,60.67,33.21,22.69,10.93,4.63,-0.08,,,61.82,,205.93,71.74,31.21,,398.06,,247.48,100.7,,33.29,,,27.79,22.84,14.31,34.26,10.02,13.05,7.75,1.85,-0.03
2016/09/05 14:00,,143.18,60.68,33.17,22.64,10.78,4.62,0.08,,,61.82,,205.92,71.74,31.21,,398.05,,247.48,100.7,,33.29,,,27.79,22.84,14.3,34.26,10.01,13.05,7.75,1.84,0.01
2016/09/05 15:00,,143.16,60.69,33.14,22.61,10.67,4.58,0.29,,,61.82,,205.94,71.75,31.21,,398.05,,247.48,100.69,,33.29,,,27.79,22.84,14.3,34.26,10.01,13.05,7.75,1.84,0.16
2016/09/05 16:00,,143.14,60.7,33.13,22.6,10.54,4.5,0.48,,,61.81,,205.94,71.74,31.2,,398.05,,247.47,100.69,,33.29,,,27.79,22.84,14.29,34.26,10,13.04,7.74,1.83,0.34
2016/09/05 17:00,,143.12,60.69,33.12,22.6,10.53,4.41,0.56,,,61.81,,205.93,71.75,31.2,,398.04,,247.47,100.69,,33.29,,,27.79,22.83,14.29,34.26,9.99,13.04,7.74,1.83,0.4
2016/09/05 18:00,,143.12,60.7,33.11,22.6,10.56,4.31,0.5,,,61.81,,205.93,71.75,31.2,,398.04,,247.47,100.69,,33.28,,,27.79,22.83,14.28,34.26,9.99,13.04,7.74,1.83,0.41
2016/09/05 19:00,,143.11,60.68,33.11,22.59,10.57,4.25,0.39,,,61.8,,205.94,71.75,31.2,,398.03,,247.47,100.68,,33.28,,,27.78,22.83,14.28,34.25,9.98,13.04,7.74,1.82,0.35
2016/09/05 20:00,,143.1,60.71,33.1,22.58,10.56,4.22,0.22,,,61.8,,205.94,71.75,31.2,,398.03,,247.46,100.68,,33.29,,,27.78,22.83,14.28,34.25,9.98,13.05,7.73,1.82,0.23
2016/09/05 21:00,,143.1,60.69,33.1,22.58,10.55,4.22,0.02,,,61.8,,205.93,71.75,31.2,,398.03,,247.46,100.68,,33.28,,,27.78,22.83,14.28,34.25,9.97,13.04,7.73,1.82,0.11
2016/09/05 22:00,,143.09,60.71,33.09,22.58,10.54,4.2,-0.16,,,61.8,,205.93,71.75,31.2,,398.02,,247.45,100.67,,33.28,,,27.78,22.82,14.27,34.24,9.97,13.05,7.73,1.82,0.02
